unix,date,symbol,open,high,low,close,Volume AAVE,Volume USD
1.67859E+12,3/12/2023 4:00,AAVE/USD,67.3062,68.149,66.8423,68.149,0.158894,10.82846721
1.6786E+12,3/12/2023 5:00,AAVE/USD,68.149,68.4254,66.9606,67.443,1.742976,117.5515304
1.6786E+12,3/12/2023 6:00,AAVE/USD,67.443,68.8728,66.7268,66.7272,3.546737,236.6638291
1.6786E+12,3/12/2023 7:00,AAVE/USD,66.7272,68.4254,66.7272,68.4254,0.338409,23.15577119
1.67861E+12,3/12/2023 8:00,AAVE/USD,68.4254,68.4254,66.7268,66.7877,4.755969,317.6402308
1.67861E+12,3/12/2023 9:00,AAVE/USD,66.7877,68.4254,66.7877,68.4254,0.699739,47.87992097
1.67862E+12,3/12/2023 10:00,AAVE/USD,68.4254,68.4254,66.7269,68.4254,0.915358,62.63373729
1.67862E+12,3/12/2023 11:00,AAVE/USD,68.4254,68.8728,66.5728,66.6822,62.830031,4189.644693
1.67862E+12,3/12/2023 12:00,AAVE/USD,66.6822,67.4111,65.8867,66.1045,58.630125,3875.715098
1.67863E+12,3/12/2023 13:00,AAVE/USD,66.1045,69.8997,66.1045,69.1669,4.702246,325.2397789
1.67863E+12,3/12/2023 14:00,AAVE/USD,69.1669,69.1669,65.8186,67.4111,10.794169,727.6468059
1.67863E+12,3/12/2023 15:00,AAVE/USD,67.4111,68.4254,66.1,67.1934,3.103391,208.5273928
1.67864E+12,3/12/2023 16:00,AAVE/USD,67.1934,68.4254,66.7268,68.4254,0.658432,45.05347297
1.67864E+12,3/12/2023 17:00,AAVE/USD,68.4254,69.8277,67.3093,68.2961,15.200956,1038.166011
1.67864E+12,3/12/2023 18:00,AAVE/USD,68.2961,70.9418,68.2942,70.9418,76.109075,5399.314777
1.67865E+12,3/12/2023 19:00,AAVE/USD,70.9418,73.0332,68.3047,70.5002,38.161416,2690.38746
1.67865E+12,3/12/2023 20:00,AAVE/USD,70.5002,70.5002,68.7329,70.5002,0.733607,51.71944022
1.67865E+12,3/12/2023 21:00,AAVE/USD,70.5002,70.9418,69.322,70.9418,5.993788,425.2101095
1.67866E+12,3/12/2023 22:00,AAVE/USD,70.9418,73.0332,70.565,71.9004,136.96865,9848.100722
1.67866E+12,3/12/2023 23:00,AAVE/USD,71.9004,73.0332,71.4239,73.0332,46.158818,3371.126187
1.67867E+12,3/13/2023 0:00,AAVE/USD,73.0332,74.338,72.8268,74.2036,83.309875,6181.892641
1.67867E+12,3/13/2023 1:00,AAVE/USD,74.2036,74.5378,73.7919,74.03,0.574595,42.53726785
1.67867E+12,3/13/2023 2:00,AAVE/USD,74.03,75.2679,73.5897,73.5897,4.451738,327.6020639
1.67868E+12,3/13/2023 3:00,AAVE/USD,73.5897,73.7534,73.1572,73.4573,9.914355,728.2817495
1.67868E+12,3/13/2023 4:00,AAVE/USD,73.4573,74.1387,73.4573,73.8971,0.556673,41.13652035
1.67868E+12,3/13/2023 5:00,AAVE/USD,73.8971,74.1387,73.7242,74.0238,26.528858,1963.766879
1.67869E+12,3/13/2023 6:00,AAVE/USD,74.0238,74.1262,73.5626,73.9162,20.259385,1497.496754
1.67869E+12,3/13/2023 7:00,AAVE/USD,73.9162,74.2411,73.7919,73.7919,0.847939,62.57102989
1.67869E+12,3/13/2023 8:00,AAVE/USD,73.7919,73.7919,72.8602,72.8602,1.819837,132.5936878
1.6787E+12,3/13/2023 9:00,AAVE/USD,72.8602,73.0301,71.6491,71.6797,3.656904,262.1257816
1.6787E+12,3/13/2023 10:00,AAVE/USD,71.6797,72.3455,71.6797,72.3344,0.368405,26.64835463
1.67871E+12,3/13/2023 11:00,AAVE/USD,72.3344,72.5725,71.8393,72.2646,0.262399,18.96215878
1.67871E+12,3/13/2023 12:00,AAVE/USD,72.2646,72.3277,71.444,71.4441,111.115679,7938.559682
1.67871E+12,3/13/2023 13:00,AAVE/USD,71.4441,73.0488,71.4441,73.0488,6.9819,510.0194167
1.67872E+12,3/13/2023 14:00,AAVE/USD,73.0488,75.9669,72.8898,75.6588,73.048557,5526.766164
1.67872E+12,3/13/2023 15:00,AAVE/USD,75.6588,77.7797,75.6588,76.5188,68.311147,5227.086995
1.67872E+12,3/13/2023 16:00,AAVE/USD,76.5188,76.8998,76.2079,76.6902,8.12061,622.771205
1.67873E+12,3/13/2023 17:00,AAVE/USD,76.6902,76.6902,76.0049,76.421,5.218209,398.78075
1.67873E+12,3/13/2023 18:00,AAVE/USD,76.421,76.566,76.4209,76.5463,0.828608,63.42687655
1.67873E+12,3/13/2023 19:00,AAVE/USD,76.5463,76.9783,72.7235,76.5727,421.771453,32296.17894
1.67874E+12,3/13/2023 20:00,AAVE/USD,76.5727,76.8348,76.0072,76.6286,14.369213,1101.092675
1.67874E+12,3/13/2023 21:00,AAVE/USD,76.6286,76.9271,76.3458,76.6673,3.583333,274.7244661
1.67874E+12,3/13/2023 22:00,AAVE/USD,76.6673,77.1787,76.4128,76.4155,5.340716,408.1134835
1.67875E+12,3/13/2023 23:00,AAVE/USD,76.4155,76.804,75.5966,75.9477,3.690267,280.267291
1.67875E+12,3/14/2023 0:00,AAVE/USD,75.9477,76.6224,75.7415,75.7415,5.068246,383.8765544
1.67876E+12,3/14/2023 1:00,AAVE/USD,75.7415,76.1282,75.4765,75.8712,3.715716,281.9158318
1.67876E+12,3/14/2023 2:00,AAVE/USD,75.8712,76.1563,75.664,75.9468,1.278302,97.08294633
1.67876E+12,3/14/2023 3:00,AAVE/USD,75.9468,75.9665,75.62,75.9665,1.666539,126.6011349
1.67877E+12,3/14/2023 4:00,AAVE/USD,75.9665,76.156,75.5915,75.9395,1.77824,135.0386565
1.67877E+12,3/14/2023 5:00,AAVE/USD,75.9395,76.7804,75.5251,75.8511,8.61769,653.661266
1.67877E+12,3/14/2023 6:00,AAVE/USD,75.8511,76.2845,75.8247,76.0198,4.455038,338.6710978
1.67878E+12,3/14/2023 7:00,AAVE/USD,76.0198,76.3074,75.1487,75.4918,4.230629,319.3777983
1.67878E+12,3/14/2023 8:00,AAVE/USD,75.4918,75.5578,74.697,75.4399,3.088083,232.9646727
1.67878E+12,3/14/2023 9:00,AAVE/USD,75.4399,75.5867,75.1918,75.5847,1.820769,137.6222786
1.67879E+12,3/14/2023 10:00,AAVE/USD,75.5847,75.8255,75.5747,75.6387,0.378297,28.61389329
1.67879E+12,3/14/2023 11:00,AAVE/USD,75.6387,76.1559,75.436,76.1559,23.965409,1825.107291
1.6788E+12,3/14/2023 12:00,AAVE/USD,76.1559,79.1407,75.5966,78.9848,24.181663,1909.983816
1.6788E+12,3/14/2023 13:00,AAVE/USD,78.9848,79.9265,78.2817,79.1207,65.307104,5167.143783
1.6788E+12,3/14/2023 14:00,AAVE/USD,79.1207,80.5197,78.7928,80.5197,442.6613,35642.95508
1.67881E+12,3/14/2023 15:00,AAVE/USD,80.5197,81.6176,80.1966,81.37,52.796395,4296.042661
1.67881E+12,3/14/2023 16:00,AAVE/USD,81.37,81.4813,80.3706,81.1907,17.347203,1408.431555
1.67881E+12,3/14/2023 17:00,AAVE/USD,81.1907,81.2352,80.3251,80.9495,4.059501,328.6145762
1.67882E+12,3/14/2023 18:00,AAVE/USD,80.9495,81.2247,79.6277,79.6277,5.056815,402.6625478
1.67882E+12,3/14/2023 19:00,AAVE/USD,79.6277,80.525,77.8747,80.1415,27.110449,2172.672049
1.67882E+12,3/14/2023 20:00,AAVE/USD,80.1415,80.2746,79.3394,79.4347,3.547928,281.8285963
1.67883E+12,3/14/2023 21:00,AAVE/USD,79.4347,79.4347,77.8049,78.7509,7.537455,593.581365
1.67883E+12,3/14/2023 22:00,AAVE/USD,78.7509,79.4482,78.6456,78.9739,13.024609,1028.604169
1.67883E+12,3/14/2023 23:00,AAVE/USD,78.9739,79.7122,78.9739,79.1912,16.540863,1309.89079
1.67884E+12,3/15/2023 0:00,AAVE/USD,79.1912,79.7122,78.703,79.5079,79.645434,6332.441202
1.67884E+12,3/15/2023 1:00,AAVE/USD,79.5079,80.5628,79.5079,80.2029,20.747736,1664.028596
1.67885E+12,3/15/2023 2:00,AAVE/USD,80.2029,80.3199,80.051,80.2982,0.220661,17.71868111
1.67885E+12,3/15/2023 3:00,AAVE/USD,80.2982,80.4077,79.7667,79.8216,0.131712,10.51346258
1.67885E+12,3/15/2023 4:00,AAVE/USD,79.8216,80.372,79.8216,80.2259,0.400408,32.12309217
1.67886E+12,3/15/2023 5:00,AAVE/USD,80.2259,80.8336,80.2259,80.4719,2.548868,205.1122508
1.67886E+12,3/15/2023 6:00,AAVE/USD,80.4719,80.4719,79.5714,80.1134,0.755987,60.56468893
1.67886E+12,3/15/2023 7:00,AAVE/USD,80.1134,80.4379,79.9246,80.3392,0.364985,29.32260291
1.67887E+12,3/15/2023 8:00,AAVE/USD,80.3392,80.5904,79.9532,80.2129,0.633849,50.84286645
1.67887E+12,3/15/2023 9:00,AAVE/USD,80.2129,80.2129,78.9094,79.2451,3.743849,296.6816884
1.67887E+12,3/15/2023 10:00,AAVE/USD,79.2451,79.3094,78.2961,78.2961,4.189271,328.0035811
1.67888E+12,3/15/2023 11:00,AAVE/USD,78.2961,78.2961,76.2079,77.4898,11.280242,874.1036965
1.67888E+12,3/15/2023 12:00,AAVE/USD,77.4898,78.1721,76.3056,77.3419,8.267952,639.4591168
1.67889E+12,3/15/2023 13:00,AAVE/USD,77.3419,78.4386,76.6938,76.7525,36.103624,2771.043401
1.67889E+12,3/15/2023 14:00,AAVE/USD,76.7525,77.295,74.9907,75.8391,19.941928,1512.377872
1.67889E+12,3/15/2023 15:00,AAVE/USD,75.8391,75.9519,73.9381,73.9631,25.743667,1904.081417
1.6789E+12,3/15/2023 16:00,AAVE/USD,73.9631,74.1363,71.8387,71.8521,17.076615,1226.990649
1.6789E+12,3/15/2023 17:00,AAVE/USD,71.8521,73.0615,71.8521,73.0489,23.440424,1712.297189
1.6789E+12,3/15/2023 18:00,AAVE/USD,73.0489,73.8137,72.5362,73.8137,100.493089,7417.766724
1.67891E+12,3/15/2023 19:00,AAVE/USD,73.8137,74.2436,73.4116,73.6351,30.407514,2239.060334
1.67891E+12,3/15/2023 20:00,AAVE/USD,73.6351,74.7509,73.6351,74.1498,5.778388,428.4663145
1.67891E+12,3/15/2023 21:00,AAVE/USD,74.1498,74.263,73.8254,74.1923,1.456413,108.0546302
1.67892E+12,3/15/2023 22:00,AAVE/USD,74.1923,74.6694,73.4299,73.8371,11.656879,860.7101404
1.67892E+12,3/15/2023 23:00,AAVE/USD,73.8371,74.2014,73.8005,73.9824,0.326171,24.13091339
1.67892E+12,3/16/2023 0:00,AAVE/USD,73.9824,74.6421,73.7919,73.7919,2.134167,157.4842378
1.67893E+12,3/16/2023 1:00,AAVE/USD,73.7919,74.1387,73.474,74.1387,1.560444,115.6892896
1.67893E+12,3/16/2023 2:00,AAVE/USD,74.1387,74.8407,74.0587,74.8407,1.597133,119.5305517
1.67894E+12,3/16/2023 3:00,AAVE/USD,74.8407,75.1056,74.23,74.4127,9.705893,722.241704
1.67894E+12,3/16/2023 4:00,AAVE/USD,74.4127,74.5463,73.6316,73.6316,0.72003,53.01696095
1.67894E+12,3/16/2023 5:00,AAVE/USD,73.6316,74.5188,73.6316,74.4209,1.846737,137.4358296
1.67895E+12,3/16/2023 6:00,AAVE/USD,74.4209,74.7381,74.1162,74.3454,1.129218,83.9521639
1.67895E+12,3/16/2023 7:00,AAVE/USD,74.3454,75.1406,74.3454,74.6575,1.427168,106.548795
1.67895E+12,3/16/2023 8:00,AAVE/USD,74.6575,74.9372,74.4953,74.5294,0.635935,47.39585399
1.67896E+12,3/16/2023 9:00,AAVE/USD,74.5294,75.1405,73.7919,74.697,3.952435,295.2350372
1.67896E+12,3/16/2023 10:00,AAVE/USD,74.697,75.3673,74.4224,75.2811,6.035187,454.3355161
1.67896E+12,3/16/2023 11:00,AAVE/USD,75.2811,75.5398,74.9902,75.3992,0.498944,37.61997844
1.67897E+12,3/16/2023 12:00,AAVE/USD,75.3992,75.3992,73.945,74.0786,3.192612,236.5042273
1.67897E+12,3/16/2023 13:00,AAVE/USD,74.0786,74.8458,73.5007,74.8458,4.748989,355.4418809
1.67898E+12,3/16/2023 14:00,AAVE/USD,74.8458,75.3673,74.3886,75.3673,103.493647,7800.036742
1.67898E+12,3/16/2023 15:00,AAVE/USD,75.3673,75.4473,74.7273,75.2814,34.772379,2617.713372
1.67898E+12,3/16/2023 16:00,AAVE/USD,75.2814,75.5452,74.8141,75.3115,2.2371,168.4793566
1.67899E+12,3/16/2023 17:00,AAVE/USD,75.3115,75.3115,74.6096,74.8488,4.335084,324.4758353
1.67899E+12,3/16/2023 18:00,AAVE/USD,74.8488,74.8547,74.4989,74.8191,1.053954,78.85588972
1.67899E+12,3/16/2023 19:00,AAVE/USD,74.8191,75.7135,74.8191,74.9568,3.506907,262.8665266
1.679E+12,3/16/2023 20:00,AAVE/USD,74.9568,75.1291,73.7587,73.7893,10.691616,788.9268605
1.679E+12,3/16/2023 21:00,AAVE/USD,73.7893,74.6599,73.7893,74.2067,1.614868,119.8340252
1.679E+12,3/16/2023 22:00,AAVE/USD,74.2067,74.8174,74.2067,74.5919,3.562497,265.73342
1.67901E+12,3/16/2023 23:00,AAVE/USD,74.5919,75.2089,74.471,74.8638,2.102668,157.4137166
1.67901E+12,3/17/2023 0:00,AAVE/USD,74.8638,74.9384,73.9903,74.1871,2.943248,218.3510337
1.67901E+12,3/17/2023 1:00,AAVE/USD,74.1871,75.7763,73.9903,75.7501,32.678898,2475.429791
1.67902E+12,3/17/2023 2:00,AAVE/USD,75.7501,76.7057,75.7501,76.1406,9.909368,754.5052251
1.67902E+12,3/17/2023 3:00,AAVE/USD,76.1406,76.8056,76.0278,76.8056,1.756713,134.925396
1.67903E+12,3/17/2023 4:00,AAVE/USD,76.8056,77.1101,76.6182,76.6637,1.751396,134.2684975
1.67903E+12,3/17/2023 5:00,AAVE/USD,76.6637,76.7326,76.208,76.2271,1.016916,77.51655762
1.67903E+12,3/17/2023 6:00,AAVE/USD,76.2271,77.5736,76.2271,77.5062,3.433368,266.1073069
1.67904E+12,3/17/2023 7:00,AAVE/USD,77.5062,77.5062,77.0308,77.3424,0.195875,15.1494426
1.67904E+12,3/17/2023 8:00,AAVE/USD,77.3424,77.4045,76.9342,77.1743,1.189565,91.80384618
1.67904E+12,3/17/2023 9:00,AAVE/USD,77.1743,77.3927,77.0181,77.3927,0.189133,14.63751353
1.67905E+12,3/17/2023 10:00,AAVE/USD,77.3927,78.6293,77.3927,78.6293,3.868995,304.2163686
1.67905E+12,3/17/2023 11:00,AAVE/USD,78.6293,78.6848,78.0607,78.6848,5.675035,446.538994
1.67905E+12,3/17/2023 12:00,AAVE/USD,78.6848,78.7772,77.4455,77.7025,27.411964,2129.978133
1.67906E+12,3/17/2023 13:00,AAVE/USD,77.7025,78.2126,77.4454,77.6303,24.716958,1918.784865
1.67906E+12,3/17/2023 14:00,AAVE/USD,77.6303,78.1862,75.792,76.1423,23.20332,1766.754152
1.67907E+12,3/17/2023 15:00,AAVE/USD,76.1423,76.9783,76.0565,76.3868,10.704733,817.7002987
1.67907E+12,3/17/2023 16:00,AAVE/USD,76.3868,77.0252,76.208,76.5199,19.823571,1516.897671
1.67907E+12,3/17/2023 17:00,AAVE/USD,76.5199,77.1852,76.5199,77.1598,49.91199,3851.199166
1.67908E+12,3/17/2023 18:00,AAVE/USD,77.1598,77.3929,76.3198,77.3929,3.826997,296.1823961
1.67908E+12,3/17/2023 19:00,AAVE/USD,77.3929,78.5972,77.3183,78.0717,79.060659,6172.400051
1.67908E+12,3/17/2023 20:00,AAVE/USD,78.0717,78.3469,77.6537,78.0035,51.561253,4021.958198
1.67909E+12,3/17/2023 21:00,AAVE/USD,78.0035,79.3065,78.0035,79.3063,62.142718,4928.309037
1.67909E+12,3/17/2023 22:00,AAVE/USD,79.3063,80.3352,79.0152,80.3352,125.80846,10106.8478
1.67909E+12,3/17/2023 23:00,AAVE/USD,80.3352,81.0826,80.3025,81.0067,31.477888,2549.91983
1.6791E+12,3/18/2023 0:00,AAVE/USD,81.0067,81.79,79.8214,81.79,185.08253,15137.90013
1.6791E+12,3/18/2023 1:00,AAVE/USD,81.79,82.1014,81.2579,81.414,143.664041,11696.26423
1.6791E+12,3/18/2023 2:00,AAVE/USD,81.414,81.7396,81.0622,81.11,20.891554,1694.513945
1.67911E+12,3/18/2023 3:00,AAVE/USD,81.11,81.9157,81.1099,81.8877,28.797071,2358.125911
1.67911E+12,3/18/2023 4:00,AAVE/USD,81.8877,81.8877,81.2894,81.29,10.522619,855.3836985
1.67912E+12,3/18/2023 5:00,AAVE/USD,81.29,81.5237,81.2894,81.434,9.787873,797.0656499
1.67912E+12,3/18/2023 6:00,AAVE/USD,81.434,81.434,81.0794,81.2651,9.052324,735.6380151
1.67912E+12,3/18/2023 7:00,AAVE/USD,81.2651,81.5643,81.2111,81.5643,1.62593,132.6178423
1.67913E+12,3/18/2023 8:00,AAVE/USD,81.5643,81.5643,80.6306,80.7493,16.543353,1335.864174
1.67913E+12,3/18/2023 9:00,AAVE/USD,80.7493,81.2534,80.7493,81.2159,0.737703,59.91321308
1.67913E+12,3/18/2023 10:00,AAVE/USD,81.2159,81.3662,81.0036,81.3662,4.222295,343.5520994
1.67914E+12,3/18/2023 11:00,AAVE/USD,81.3662,81.5971,81.1817,81.2632,44.661316,3629.321454
1.67914E+12,3/18/2023 12:00,AAVE/USD,81.2632,81.5075,80.6278,81.4083,232.542298,18930.87316
1.67914E+12,3/18/2023 13:00,AAVE/USD,81.4083,81.719,80.7006,81.062,22.551972,1828.107954
1.67915E+12,3/18/2023 14:00,AAVE/USD,81.062,81.8855,80.9743,81.1865,39.492086,3206.22424
1.67915E+12,3/18/2023 15:00,AAVE/USD,81.1865,81.4097,78.703,79.5787,36.653051,2916.80215
1.67916E+12,3/18/2023 16:00,AAVE/USD,79.5787,79.8578,77.7005,79.7324,29.467188,2349.48962
1.67916E+12,3/18/2023 17:00,AAVE/USD,79.7324,79.8579,78.5231,78.9926,4.536509,358.3506408
1.67916E+12,3/18/2023 18:00,AAVE/USD,78.9926,79.6186,78.9453,79.6186,8.723093,694.5204523
1.67917E+12,3/18/2023 19:00,AAVE/USD,79.6186,79.7122,79.2205,79.3621,3.23796,256.9713053
1.67917E+12,3/18/2023 20:00,AAVE/USD,79.3621,80.2323,79.2009,79.964,9.464313,756.8043247
1.67917E+12,3/18/2023 21:00,AAVE/USD,79.964,79.964,79.1267,79.1267,12.437262,984.1194991
1.67918E+12,3/18/2023 22:00,AAVE/USD,79.1267,79.4257,78.492,78.492,4.698386,368.7857139
1.67918E+12,3/18/2023 23:00,AAVE/USD,78.492,78.718,77.8054,77.8933,5.001776,389.6048385
1.67918E+12,3/19/2023 0:00,AAVE/USD,77.8933,79.4483,77.8933,79.0573,83.665487,6614.367505
1.67919E+12,3/19/2023 1:00,AAVE/USD,79.0573,79.6591,78.8684,79.4591,5.512869,438.0476092
1.67919E+12,3/19/2023 2:00,AAVE/USD,79.4591,79.6837,79.1553,79.4005,0.285052,22.63327133
1.67919E+12,3/19/2023 3:00,AAVE/USD,79.4005,79.6114,79.1267,79.2827,5.563992,441.1283085
1.6792E+12,3/19/2023 4:00,AAVE/USD,79.2827,79.5882,79.0848,79.0848,3.59901,284.626986
1.6792E+12,3/19/2023 5:00,AAVE/USD,79.0848,79.0848,78.703,78.7352,0.205919,16.21307365
1.67921E+12,3/19/2023 6:00,AAVE/USD,78.7352,79.1009,78.2816,78.2817,0.62542,48.95894081
1.67921E+12,3/19/2023 7:00,AAVE/USD,78.2817,78.5436,77.8746,78.5436,5.803028,455.79071
1.67921E+12,3/19/2023 8:00,AAVE/USD,78.5436,78.7005,78.2467,78.2467,2.458937,192.4037058
1.67922E+12,3/19/2023 9:00,AAVE/USD,78.2467,79.056,78.2413,79.056,3.776211,298.5321368
1.67922E+12,3/19/2023 10:00,AAVE/USD,79.056,79.388,78.703,78.703,8.869762,698.0768787
1.67922E+12,3/19/2023 11:00,AAVE/USD,78.703,78.8609,78.1812,78.8609,1.125092,88.7257677
1.67923E+12,3/19/2023 12:00,AAVE/USD,78.8609,79.3393,78.703,78.703,0.575699,45.3092384
1.67923E+12,3/19/2023 13:00,AAVE/USD,78.703,79.2273,78.2911,79.1833,1.218531,96.48730573
1.67923E+12,3/19/2023 14:00,AAVE/USD,79.1833,79.4251,78.9167,79.2735,0.229952,18.22909987
1.67924E+12,3/19/2023 15:00,AAVE/USD,79.2735,80.4229,79.2735,80.4229,52.623709,4232.151287
1.67924E+12,3/19/2023 16:00,AAVE/USD,80.4229,81.8098,80.0343,81.5325,66.179623,5395.790112
1.67925E+12,3/19/2023 17:00,AAVE/USD,81.5325,81.5812,80.7074,80.754,14.551026,1175.053554
1.67925E+12,3/19/2023 18:00,AAVE/USD,80.754,81.0352,80.5626,81.0352,5.01122,406.0852149
1.67925E+12,3/19/2023 19:00,AAVE/USD,81.0352,81.451,80.8108,80.8108,53.422565,4317.120216
1.67926E+12,3/19/2023 20:00,AAVE/USD,80.8108,80.9418,79.0108,79.4655,23.828463,1893.540727
1.67926E+12,3/19/2023 21:00,AAVE/USD,79.4655,80.1887,79.4655,79.5488,0.528846,42.06906468
1.67926E+12,3/19/2023 22:00,AAVE/USD,79.5488,80.1758,79.4399,80.1523,0.469819,37.65707343
1.67927E+12,3/19/2023 23:00,AAVE/USD,80.1523,80.5626,79.328,79.3838,1.631419,129.5082396
1.67927E+12,3/20/2023 0:00,AAVE/USD,79.3838,79.9696,78.9567,79.4161,0.816661,64.85603164
1.67927E+12,3/20/2023 1:00,AAVE/USD,79.4161,80.0104,79.1549,79.8613,0.263392,21.03482753
1.67928E+12,3/20/2023 2:00,AAVE/USD,79.8613,80.1973,78.9041,79.6905,0.849754,67.71732114
1.67928E+12,3/20/2023 3:00,AAVE/USD,79.6905,79.6905,77.4635,77.7867,10.748184,836.0657644
1.67928E+12,3/20/2023 4:00,AAVE/USD,77.7867,77.7867,77.0677,77.7043,6.025946,468.2419158
1.67929E+12,3/20/2023 5:00,AAVE/USD,77.7043,77.9549,77.5339,77.5339,0.237506,18.41476645
1.67929E+12,3/20/2023 6:00,AAVE/USD,77.5339,77.955,77.5339,77.9549,65.596293,5113.552461
1.6793E+12,3/20/2023 7:00,AAVE/USD,77.9549,79.3893,77.8763,79.3783,206.717514,16408.88484
1.6793E+12,3/20/2023 8:00,AAVE/USD,79.3783,79.8028,78.8147,79.3186,235.204032,18656.05453
1.6793E+12,3/20/2023 9:00,AAVE/USD,79.3186,79.3186,78.6107,79.085,18.81371,1487.882255
1.67931E+12,3/20/2023 10:00,AAVE/USD,79.085,79.385,78.6873,79.0311,50.548695,3994.918969
1.67931E+12,3/20/2023 11:00,AAVE/USD,79.0311,79.3447,78.3514,78.4317,19.168353,1503.406512
1.67931E+12,3/20/2023 12:00,AAVE/USD,78.4317,79.2172,78.4317,78.923,47.295679,3732.716874
1.67932E+12,3/20/2023 13:00,AAVE/USD,78.923,78.923,77.6261,77.8947,36.921577,2875.995164
1.67932E+12,3/20/2023 14:00,AAVE/USD,77.8947,78.8146,77.8747,78.8146,1.229767,96.9235942
1.67932E+12,3/20/2023 15:00,AAVE/USD,78.8146,78.8147,78.1454,78.1777,160.125001,12518.20429
1.67933E+12,3/20/2023 16:00,AAVE/USD,78.1777,78.5364,76.9565,77.1626,34.922823,2694.735822
1.67933E+12,3/20/2023 17:00,AAVE/USD,77.1626,77.9028,76.8006,77.0011,15.438701,1188.79696
1.67934E+12,3/20/2023 18:00,AAVE/USD,77.0011,77.492,76.0299,77.492,76.459304,5924.984386
1.67934E+12,3/20/2023 19:00,AAVE/USD,77.492,77.492,76.0049,76.6316,4.122961,315.9490982
1.67934E+12,3/20/2023 20:00,AAVE/USD,76.6316,77.3309,76.4786,77.3309,5.324291,411.7322149
1.67935E+12,3/20/2023 21:00,AAVE/USD,77.3309,77.529,77.0767,77.4428,1.018737,78.89384574
1.67935E+12,3/20/2023 22:00,AAVE/USD,77.4428,77.4428,76.5581,77.1031,0.869234,67.02063603
1.67935E+12,3/20/2023 23:00,AAVE/USD,77.1031,77.1031,75.8215,76.2746,17.503486,1335.071393
1.67936E+12,3/21/2023 0:00,AAVE/USD,76.2746,77.2093,75.9062,77.1735,10.782705,832.1390843
1.67936E+12,3/21/2023 1:00,AAVE/USD,77.1735,77.1735,76.0049,76.8356,6.00297,461.2418017
1.67936E+12,3/21/2023 2:00,AAVE/USD,76.8356,76.8356,76.1536,76.1536,6.675304,508.3484307
1.67937E+12,3/21/2023 3:00,AAVE/USD,76.1536,76.2482,75.8954,76.1333,0.266099,20.258995
1.67937E+12,3/21/2023 4:00,AAVE/USD,76.1333,76.6453,76.0775,76.5893,0.67266,51.51855854
1.67937E+12,3/21/2023 5:00,AAVE/USD,76.5893,76.5893,75.7415,76.028,2.762421,210.0213438
1.67938E+12,3/21/2023 6:00,AAVE/USD,76.028,76.1893,75.7998,75.9356,0.697333,52.95239975
1.67938E+12,3/21/2023 7:00,AAVE/USD,75.9356,75.9356,74.697,75.2462,5.560911,418.4374213
1.67939E+12,3/21/2023 8:00,AAVE/USD,75.2462,75.4684,74.6971,75.1633,1.085362,81.57938961
1.67939E+12,3/21/2023 9:00,AAVE/USD,75.1633,76.1643,74.9561,75.7562,2.292672,173.6841186
1.67939E+12,3/21/2023 10:00,AAVE/USD,75.7562,76.9537,75.7562,76.3836,5.840247,446.0990907
1.6794E+12,3/21/2023 11:00,AAVE/USD,76.3836,76.9066,76.2692,76.8377,0.336966,25.89169242
1.6794E+12,3/21/2023 12:00,AAVE/USD,76.8377,78.6151,76.543,78.5486,18.839732,1479.834573
1.6794E+12,3/21/2023 13:00,AAVE/USD,78.5486,79.335,78.4988,79.1349,110.119478,8714.29388
1.67941E+12,3/21/2023 14:00,AAVE/USD,79.1349,79.6478,77.8948,77.9513,104.534474,8148.598143
1.67941E+12,3/21/2023 15:00,AAVE/USD,77.9513,78.8147,77.8834,78.6214,74.221076,5835.364905
1.67941E+12,3/21/2023 16:00,AAVE/USD,78.6214,79.5009,78.2836,78.9559,12.614043,995.9531177
1.67942E+12,3/21/2023 17:00,AAVE/USD,78.9559,78.9559,77.7291,78.111,48.144974,3760.652064
1.67942E+12,3/21/2023 18:00,AAVE/USD,78.111,78.111,76.88,77.145,23.087847,1781.111957
1.67943E+12,3/21/2023 19:00,AAVE/USD,77.145,77.9104,77.0658,77.8517,80.763575,6287.581612
1.67943E+12,3/21/2023 20:00,AAVE/USD,77.8517,78.508,77.7689,78.2121,8.731896,682.9399231
1.67943E+12,3/21/2023 21:00,AAVE/USD,78.2121,78.7587,77.9217,78.6702,9.321699,733.3399247
1.67944E+12,3/21/2023 22:00,AAVE/USD,78.6702,78.6702,78.0728,78.319,0.466417,36.52931302
1.67944E+12,3/21/2023 23:00,AAVE/USD,78.319,79.3004,78.319,79.2953,3.143438,249.2598592
1.67944E+12,3/22/2023 0:00,AAVE/USD,79.2953,79.2953,77.7726,78.0853,3.226797,251.9654118
1.67945E+12,3/22/2023 1:00,AAVE/USD,78.0853,78.6347,77.8887,78.467,0.863242,67.73601001
1.67945E+12,3/22/2023 2:00,AAVE/USD,78.467,79.0914,78.3818,78.9192,3.058209,241.3514077
1.67945E+12,3/22/2023 3:00,AAVE/USD,78.9192,79.301,78.7904,79.065,0.476278,37.65692007
1.67946E+12,3/22/2023 4:00,AAVE/USD,79.065,79.065,78.5907,79.0191,0.279688,22.10069404
1.67946E+12,3/22/2023 5:00,AAVE/USD,79.0191,79.1518,78.76,79.1518,0.203824,16.13303648
1.67946E+12,3/22/2023 6:00,AAVE/USD,79.1518,79.1518,78.4682,78.8227,0.206515,16.27806989
