unix,date,symbol,open,high,low,close,Volume BTC,Volume USD,
1486699200,10-Feb-17,BTC/USD,979.96,1009.09,955.99,1000.07,2151.074935,2151225.51,10-Feb-17
1486785600,11-Feb-17,BTC/USD,1000.07,1020.43,1000,1012.1,718.0156974,726703.6874,11-Feb-17
1486872000,12-Feb-17,BTC/USD,1012.1,1013.12,1004.43,1009,482.3509262,486692.0846,12-Feb-17
1486958400,13-Feb-17,BTC/USD,1009,1014.99,990,997.34,2903.476353,2895753.106,13-Feb-17
1487044800,14-Feb-17,BTC/USD,997.34,1020.01,994.35,1008.17,1942.229842,1958097.86,14-Feb-17
1487131200,15-Feb-17,BTC/USD,1008.17,1026.6,1006,1023.67,2892.714825,2961185.385,15-Feb-17
1487217600,16-Feb-17,BTC/USD,1023.67,1042.14,1022.09,1037.15,3409.697294,3536367.549,16-Feb-17
1487304000,17-Feb-17,BTC/USD,1037.15,1063.99,1034.9,1060.99,2813.268965,2984850.239,17-Feb-17
1487390400,18-Feb-17,BTC/USD,1060.99,1069.23,1054,1054.23,1611.614784,1699012.654,18-Feb-17
1487476800,19-Feb-17,BTC/USD,1054.23,1061.98,1047.35,1049.26,1344.717184,1410957.952,19-Feb-17
1487563200,20-Feb-17,BTC/USD,1049.26,1085.51,1049.26,1079.7,2643.360935,2854036.801,20-Feb-17
1487649600,21-Feb-17,BTC/USD,1079.7,1134.59,1079.7,1122.51,4178.578076,4690495.676,21-Feb-17
1487736000,22-Feb-17,BTC/USD,1122.51,1140,1109.99,1127.8,3664.739995,4133093.767,22-Feb-17
1487822400,23-Feb-17,BTC/USD,1127.8,1200,1126.49,1200,5435.722772,6522867.326,23-Feb-17
1487908800,24-Feb-17,BTC/USD,1200,1213.39,1107.56,1183.99,7982.285064,9450945.693,24-Feb-17
