unix,date,symbol,open,high,low,close,Volume SOL,Volume USD
1.6801E+12,3/29/2023 15:00,SOL/USD,21.06,21.268,20.956,21.268,1442.619949,30681.64108
1.68011E+12,3/29/2023 16:00,SOL/USD,21.268,21.268,20.968,20.976,1010.430062,21194.78098
1.68011E+12,3/29/2023 17:00,SOL/USD,20.976,21.203,20.976,21.143,2632.35176,55655.81326
1.68011E+12,3/29/2023 18:00,SOL/USD,21.143,21.178,21.078,21.146,774.904601,16386.13269
1.68012E+12,3/29/2023 19:00,SOL/USD,21.146,21.218,21.112,21.21,585.807617,12424.97956
1.68012E+12,3/29/2023 20:00,SOL/USD,21.21,21.241,21.154,21.211,449.151736,9526.957472
1.68012E+12,3/29/2023 21:00,SOL/USD,21.211,21.333,21.13,21.13,1024.675623,21651.39591
1.68013E+12,3/29/2023 22:00,SOL/USD,21.13,21.142,20.946,21.142,206.205375,4359.594038
1.68013E+12,3/29/2023 23:00,SOL/USD,21.142,21.237,21.107,21.114,485.915942,10259.6292
1.68013E+12,3/30/2023 0:00,SOL/USD,21.114,21.22,20.778,20.906,3679.378148,76921.07956
1.68014E+12,3/30/2023 1:00,SOL/USD,20.906,20.991,20.742,20.958,1955.315223,40979.49644
1.68014E+12,3/30/2023 2:00,SOL/USD,20.958,21.68,20.917,21.375,4341.557062,92800.7822
1.68015E+12,3/30/2023 3:00,SOL/USD,21.375,21.43,20.637,21.078,6781.840561,142947.6353
1.68015E+12,3/30/2023 4:00,SOL/USD,21.078,21.231,21.003,21.223,1083.540576,22995.98164
1.68015E+12,3/30/2023 5:00,SOL/USD,21.223,21.223,21.009,21.11,3002.220091,63376.86612
1.68016E+12,3/30/2023 6:00,SOL/USD,21.11,21.131,20.924,20.964,78.701398,1649.896108
1.68016E+12,3/30/2023 7:00,SOL/USD,20.964,21.1,20.872,21.025,1041.379075,21894.99505
1.68016E+12,3/30/2023 8:00,SOL/USD,21.025,21.054,20.704,20.704,136.111463,2818.05173
1.68017E+12,3/30/2023 9:00,SOL/USD,20.704,20.704,20.541,20.693,548.054144,11340.8844
1.68017E+12,3/30/2023 10:00,SOL/USD,20.693,20.718,20.605,20.702,44.298349,917.064421
1.68017E+12,3/30/2023 11:00,SOL/USD,20.702,20.8,20.679,20.702,2586.150663,53538.49103
1.68018E+12,3/30/2023 12:00,SOL/USD,20.702,20.716,20.453,20.64,636.650333,13140.46287
1.68018E+12,3/30/2023 13:00,SOL/USD,20.64,20.695,20.582,20.582,102.912339,2118.141761
1.68018E+12,3/30/2023 14:00,SOL/USD,20.582,20.695,20.472,20.663,1274.788733,26340.95959
1.68019E+12,3/30/2023 15:00,SOL/USD,20.663,20.681,20.483,20.518,707.207017,14510.47357
1.68019E+12,3/30/2023 16:00,SOL/USD,20.518,20.53,20.259,20.4,956.540384,19513.42383
1.6802E+12,3/30/2023 17:00,SOL/USD,20.4,20.438,20.17,20.338,988.250375,20099.03613
1.6802E+12,3/30/2023 18:00,SOL/USD,20.338,20.422,20.296,20.422,138.295734,2824.27548
1.6802E+12,3/30/2023 19:00,SOL/USD,20.422,20.516,20.412,20.508,77.608759,1591.60043
1.68021E+12,3/30/2023 20:00,SOL/USD,20.508,20.718,20.476,20.68,1422.857452,29424.69211
1.68021E+12,3/30/2023 21:00,SOL/USD,20.68,20.71,20.551,20.564,51.984501,1069.009279
1.68021E+12,3/30/2023 22:00,SOL/USD,20.564,20.587,20.41,20.459,5244.678213,107300.8716
1.68022E+12,3/30/2023 23:00,SOL/USD,20.459,20.459,20.41,20.419,5.091348,103.9602348
1.68022E+12,3/31/2023 0:00,SOL/USD,20.419,20.419,20.419,20.419,0,0
1.68022E+12,3/31/2023 1:00,SOL/USD,20.419,20.703,20.419,20.605,771.675539,15900.37448
1.68023E+12,3/31/2023 2:00,SOL/USD,20.605,20.646,20.517,20.549,421.201796,8655.275706
1.68023E+12,3/31/2023 3:00,SOL/USD,20.549,20.593,20.496,20.56,131.593358,2705.55944
1.68024E+12,3/31/2023 4:00,SOL/USD,20.56,20.587,20.472,20.572,148.885349,3062.8694
1.68024E+12,3/31/2023 5:00,SOL/USD,20.572,20.626,20.41,20.457,223.053453,4563.004488
1.68024E+12,3/31/2023 6:00,SOL/USD,20.457,20.464,20.346,20.414,107.837774,2201.400318
1.68025E+12,3/31/2023 7:00,SOL/USD,20.414,20.419,20.065,20.309,179.18063,3638.979415
1.68025E+12,3/31/2023 8:00,SOL/USD,20.309,20.38,20.24,20.274,3149.214322,63847.17116
1.68025E+12,3/31/2023 9:00,SOL/USD,20.274,20.357,20.24,20.304,429.537461,8721.328608
1.68026E+12,3/31/2023 10:00,SOL/USD,20.304,20.422,20.263,20.333,2916.614363,59303.51984
1.68026E+12,3/31/2023 11:00,SOL/USD,20.333,20.389,20.296,20.32,51.938464,1055.389588
1.68026E+12,3/31/2023 12:00,SOL/USD,20.32,20.501,20.24,20.47,1384.153475,28333.62163
1.68027E+12,3/31/2023 13:00,SOL/USD,20.47,20.764,20.457,20.667,564.702075,11670.69778
1.68027E+12,3/31/2023 14:00,SOL/USD,20.667,20.925,20.667,20.895,1148.444228,23996.74214
1.68027E+12,3/31/2023 15:00,SOL/USD,20.895,21.008,20.778,20.856,616.301769,12853.58969
1.68028E+12,3/31/2023 16:00,SOL/USD,20.856,20.996,20.818,20.985,546.28601,11463.81192
1.68028E+12,3/31/2023 17:00,SOL/USD,20.985,21.013,20.72,20.75,245.352278,5091.059769
1.68029E+12,3/31/2023 18:00,SOL/USD,20.75,20.852,20.711,20.796,754.069403,15681.6273
1.68029E+12,3/31/2023 19:00,SOL/USD,20.796,20.995,20.778,20.995,230.161953,4832.250203
1.68029E+12,3/31/2023 20:00,SOL/USD,20.995,21.05,20.863,20.863,7987.925499,166652.0897
1.6803E+12,3/31/2023 21:00,SOL/USD,20.863,21.044,20.861,21.014,835.738461,17562.20802
1.6803E+12,3/31/2023 22:00,SOL/USD,21.014,21.5,21.004,21.47,2204.181112,47323.76847
1.6803E+12,3/31/2023 23:00,SOL/USD,21.47,21.47,21.166,21.179,687.271802,14555.72949
1.68031E+12,4/1/2023 0:00,SOL/USD,21.179,21.32,21.13,21.183,115.993558,2457.091539
1.68031E+12,4/1/2023 1:00,SOL/USD,21.183,21.263,21.038,21.206,2184.385154,46322.07158
1.68031E+12,4/1/2023 2:00,SOL/USD,21.206,21.35,20.946,20.998,741.175354,15563.20008
1.68032E+12,4/1/2023 3:00,SOL/USD,20.998,21.082,20.998,21.06,486.782389,10251.63711
1.68032E+12,4/1/2023 4:00,SOL/USD,21.06,21.277,21.032,21.225,1613.428956,34245.02959
1.68033E+12,4/1/2023 5:00,SOL/USD,21.225,21.243,21.083,21.129,197.644536,4176.031401
1.68033E+12,4/1/2023 6:00,SOL/USD,21.129,21.14,20.875,21.043,1086.117535,22855.17129
1.68033E+12,4/1/2023 7:00,SOL/USD,21.043,21.088,20.931,21.035,17.667565,371.6372298
1.68034E+12,4/1/2023 8:00,SOL/USD,21.035,21.055,20.956,21.023,572.155309,12028.42106
1.68034E+12,4/1/2023 9:00,SOL/USD,21.023,21.058,20.997,21.045,0.992955,20.89673798
1.68034E+12,4/1/2023 10:00,SOL/USD,21.045,21.107,21.036,21.09,10.717159,226.0248833
1.68035E+12,4/1/2023 11:00,SOL/USD,21.09,21.132,20.989,21.039,195.084267,4104.377893
1.68035E+12,4/1/2023 12:00,SOL/USD,21.039,21.08,21.001,21.048,40.083598,843.6795707
1.68035E+12,4/1/2023 13:00,SOL/USD,21.048,21.09,21.032,21.09,95.711097,2018.547036
1.68036E+12,4/1/2023 14:00,SOL/USD,21.09,21.092,20.901,20.925,276.427639,5784.248346
1.68036E+12,4/1/2023 15:00,SOL/USD,20.925,20.995,20.895,20.955,123.825772,2594.769052
1.68036E+12,4/1/2023 16:00,SOL/USD,20.955,21.039,20.772,20.86,523.407094,10918.27198
1.68037E+12,4/1/2023 17:00,SOL/USD,20.86,20.97,20.86,20.932,412.580687,8636.13894
1.68037E+12,4/1/2023 18:00,SOL/USD,20.932,20.974,20.904,20.965,878.904864,18426.24047
1.68038E+12,4/1/2023 19:00,SOL/USD,20.965,20.988,20.91,20.958,77.86892,1631.976825
1.68038E+12,4/1/2023 20:00,SOL/USD,20.958,21.139,20.955,21.087,159.783424,3369.353062
1.68038E+12,4/1/2023 21:00,SOL/USD,21.087,21.102,21.049,21.07,223.878121,4717.112009
1.68039E+12,4/1/2023 22:00,SOL/USD,21.07,21.206,21.07,21.182,605.225672,12819.89018
1.68039E+12,4/1/2023 23:00,SOL/USD,21.182,21.221,21.073,21.087,464.623691,9797.519772
1.68039E+12,4/2/2023 0:00,SOL/USD,21.087,21.153,20.941,20.941,190.411536,3987.407975
1.6804E+12,4/2/2023 1:00,SOL/USD,20.941,21.042,20.924,21.017,363.244778,7634.315499
1.6804E+12,4/2/2023 2:00,SOL/USD,21.017,21.017,20.913,20.968,188.401123,3950.394747
1.6804E+12,4/2/2023 3:00,SOL/USD,20.968,21.06,20.946,21.026,218.874329,4602.051642
1.68041E+12,4/2/2023 4:00,SOL/USD,21.026,21.04,20.953,20.959,188.278459,3946.128222
1.68041E+12,4/2/2023 5:00,SOL/USD,20.959,21.044,20.952,21.032,134.233712,2823.203431
1.68042E+12,4/2/2023 6:00,SOL/USD,21.032,21.118,21.029,21.096,1115.204438,23526.35282
1.68042E+12,4/2/2023 7:00,SOL/USD,21.096,21.312,21.096,21.193,146.303523,3100.610563
1.68042E+12,4/2/2023 8:00,SOL/USD,21.193,21.215,21.048,21.055,38.192415,804.1412978
1.68043E+12,4/2/2023 9:00,SOL/USD,21.055,21.197,21.055,21.171,5.43783,115.1242989
1.68043E+12,4/2/2023 10:00,SOL/USD,21.171,21.171,21.072,21.072,99.964104,2106.443599
1.68043E+12,4/2/2023 11:00,SOL/USD,21.072,21.079,21.012,21.014,56.789888,1193.382706
1.68044E+12,4/2/2023 12:00,SOL/USD,21.014,21.02,20.942,20.951,534.229624,11192.64485
1.68044E+12,4/2/2023 13:00,SOL/USD,20.951,20.951,20.751,20.818,689.722845,14358.65019
1.68044E+12,4/2/2023 14:00,SOL/USD,20.818,20.869,20.785,20.793,112.555597,2340.368528
1.68045E+12,4/2/2023 15:00,SOL/USD,20.793,20.793,20.461,20.627,454.838953,9381.963084
1.68045E+12,4/2/2023 16:00,SOL/USD,20.627,20.627,20.449,20.594,1090.954514,22467.11726
1.68045E+12,4/2/2023 17:00,SOL/USD,20.594,20.687,20.525,20.644,2092.835605,43204.49823
1.68046E+12,4/2/2023 18:00,SOL/USD,20.644,20.644,20.51,20.566,581.725504,11963.76672
1.68046E+12,4/2/2023 19:00,SOL/USD,20.566,20.566,20.257,20.359,680.56492,13855.62121
1.68047E+12,4/2/2023 20:00,SOL/USD,20.359,20.461,20.338,20.454,148.565944,3038.767819
1.68047E+12,4/2/2023 21:00,SOL/USD,20.454,20.528,20.413,20.436,329.042975,6724.322237
1.68047E+12,4/2/2023 22:00,SOL/USD,20.436,20.567,20.312,20.554,120.624294,2479.311739
1.68048E+12,4/2/2023 23:00,SOL/USD,20.554,20.566,20.511,20.547,99.538455,2045.216635
1.68048E+12,4/3/2023 0:00,SOL/USD,20.547,20.556,20.403,20.521,1990.255938,40842.0421
1.68048E+12,4/3/2023 1:00,SOL/USD,20.521,20.538,20,20.116,1425.752783,28680.44298
1.68049E+12,4/3/2023 2:00,SOL/USD,20.116,20.139,20.057,20.091,735.679887,14780.54461
1.68049E+12,4/3/2023 3:00,SOL/USD,20.091,20.113,19.993,20.046,1197.846725,24012.03545
1.68049E+12,4/3/2023 4:00,SOL/USD,20.046,20.059,20.016,20.052,745.748489,14953.7487
1.6805E+12,4/3/2023 5:00,SOL/USD,20.052,20.124,20.043,20.096,401.680695,8072.175247
1.6805E+12,4/3/2023 6:00,SOL/USD,20.096,20.154,20.096,20.151,574.759729,11581.9833
1.68051E+12,4/3/2023 7:00,SOL/USD,20.151,20.267,20.151,20.267,919.219129,18629.81409
1.68051E+12,4/3/2023 8:00,SOL/USD,20.267,20.565,20.267,20.478,803.29073,16449.78757
1.68051E+12,4/3/2023 9:00,SOL/USD,20.478,20.524,20.353,20.418,96.681118,1974.035067
1.68052E+12,4/3/2023 10:00,SOL/USD,20.418,20.479,20.377,20.404,106.748774,2178.101985
1.68052E+12,4/3/2023 11:00,SOL/USD,20.404,20.436,20.354,20.431,168.471368,3442.03852
1.68052E+12,4/3/2023 12:00,SOL/USD,20.431,20.444,20.289,20.386,31.409169,640.3073192
1.68053E+12,4/3/2023 13:00,SOL/USD,20.386,20.601,20.375,20.481,1203.26688,24644.10897
1.68053E+12,4/3/2023 14:00,SOL/USD,20.481,20.527,20.127,20.218,863.28253,17453.84619
1.68053E+12,4/3/2023 15:00,SOL/USD,20.218,20.39,20.099,20.345,449.77971,9150.7682
1.68054E+12,4/3/2023 16:00,SOL/USD,20.345,20.378,20.232,20.246,703.470464,14242.46301
1.68054E+12,4/3/2023 17:00,SOL/USD,20.246,20.395,20.177,20.317,652.268417,13252.13743
1.68054E+12,4/3/2023 18:00,SOL/USD,20.317,20.744,20.201,20.656,2206.302046,45573.37506
1.68055E+12,4/3/2023 19:00,SOL/USD,20.656,20.942,20.656,20.942,456.944868,9569.339426
1.68055E+12,4/3/2023 20:00,SOL/USD,20.942,21.006,20.312,20.37,871.537818,17753.22535
1.68056E+12,4/3/2023 21:00,SOL/USD,20.37,20.422,20.099,20.397,2299.835258,46909.73976
1.68056E+12,4/3/2023 22:00,SOL/USD,20.397,20.658,20.379,20.439,484.345882,9899.545482
1.68056E+12,4/3/2023 23:00,SOL/USD,20.439,20.594,20.432,20.464,566.810613,11599.21238
1.68057E+12,4/4/2023 0:00,SOL/USD,20.464,20.464,20.376,20.376,14.0954,287.2078704
1.68057E+12,4/4/2023 1:00,SOL/USD,20.376,20.517,20.366,20.411,1271.659943,25955.8511
1.68057E+12,4/4/2023 2:00,SOL/USD,20.411,20.537,20.411,20.479,1452.551258,29746.79721
1.68058E+12,4/4/2023 3:00,SOL/USD,20.479,20.51,20.413,20.413,212.610703,4340.02228
1.68058E+12,4/4/2023 4:00,SOL/USD,20.413,20.456,20.353,20.358,357.456986,7277.109321
1.68058E+12,4/4/2023 5:00,SOL/USD,20.358,20.439,20.348,20.397,199.018677,4059.383955
1.68059E+12,4/4/2023 6:00,SOL/USD,20.397,20.626,20.397,20.621,232.122816,4786.604589
1.68059E+12,4/4/2023 7:00,SOL/USD,20.621,20.632,20.517,20.562,189.792422,3902.511781
1.6806E+12,4/4/2023 8:00,SOL/USD,20.562,20.661,20.49,20.608,130.620151,2691.820072
1.6806E+12,4/4/2023 9:00,SOL/USD,20.608,20.663,20.582,20.637,503.587916,10392.54382
1.6806E+12,4/4/2023 10:00,SOL/USD,20.637,20.744,20.637,20.693,23.11779,478.3764285
1.68061E+12,4/4/2023 11:00,SOL/USD,20.693,20.986,20.693,20.969,1133.13819,23760.77471
1.68061E+12,4/4/2023 12:00,SOL/USD,20.969,21.264,20.969,21.048,1922.358158,40461.79451
1.68061E+12,4/4/2023 13:00,SOL/USD,21.048,21.15,20.813,20.827,443.713159,9241.213962
1.68062E+12,4/4/2023 14:00,SOL/USD,20.827,21.08,20.827,20.968,185.358884,3886.60508
1.68062E+12,4/4/2023 15:00,SOL/USD,20.968,21.018,20.703,20.903,1428.137137,29852.35057
1.68062E+12,4/4/2023 16:00,SOL/USD,20.903,20.903,20.776,20.842,149.473507,3115.326833
1.68063E+12,4/4/2023 17:00,SOL/USD,20.842,21.023,20.842,21.018,603.016507,12674.20094
1.68063E+12,4/4/2023 18:00,SOL/USD,21.018,21.031,20.836,20.859,1394.019022,29077.84278
1.68063E+12,4/4/2023 19:00,SOL/USD,20.859,20.942,20.859,20.942,139.026203,2911.486743
1.68064E+12,4/4/2023 20:00,SOL/USD,20.942,21.06,20.942,21.024,378.073936,7948.62643
1.68064E+12,4/4/2023 21:00,SOL/USD,21.024,21.064,20.912,20.973,740.123852,15522.61755
1.68065E+12,4/4/2023 22:00,SOL/USD,20.973,21.048,20.933,20.95,1152.629879,24147.59597
1.68065E+12,4/4/2023 23:00,SOL/USD,20.95,20.976,20.843,20.923,218.145465,4564.257564
1.68065E+12,4/5/2023 0:00,SOL/USD,20.923,21.328,20.843,21.328,1922.106877,40994.69547
1.68066E+12,4/5/2023 1:00,SOL/USD,21.328,21.328,21.17,21.19,1673.400104,35459.3482
1.68066E+12,4/5/2023 2:00,SOL/USD,21.19,21.299,21.081,21.081,2973.914621,62693.09413
1.68066E+12,4/5/2023 3:00,SOL/USD,21.081,21.154,21.03,21.136,1053.026468,22256.76743
1.68067E+12,4/5/2023 4:00,SOL/USD,21.136,21.19,21.118,21.15,394.775366,8349.498991
1.68067E+12,4/5/2023 5:00,SOL/USD,21.15,21.249,21.138,21.217,227.416386,4825.093462
1.68067E+12,4/5/2023 6:00,SOL/USD,21.217,21.297,21.196,21.209,44.673635,947.4831247
1.68068E+12,4/5/2023 7:00,SOL/USD,21.209,21.249,21.143,21.198,249.44812,5287.801248
1.68068E+12,4/5/2023 8:00,SOL/USD,21.198,21.255,21.092,21.232,7.130415,151.3929713
1.68069E+12,4/5/2023 9:00,SOL/USD,21.232,21.268,21.182,21.182,161.159152,3413.673158
1.68069E+12,4/5/2023 10:00,SOL/USD,21.182,21.213,21.16,21.17,434.217339,9192.381067
1.68069E+12,4/5/2023 11:00,SOL/USD,21.17,21.219,21.143,21.198,536.893788,11381.07452
1.6807E+12,4/5/2023 12:00,SOL/USD,21.198,21.237,20.883,21.122,583.318015,12320.84311
1.6807E+12,4/5/2023 13:00,SOL/USD,21.122,21.133,20.901,21.009,1307.559472,27470.51695
1.6807E+12,4/5/2023 14:00,SOL/USD,21.009,21.06,20.72,20.828,1011.861173,21075.04451
1.68071E+12,4/5/2023 15:00,SOL/USD,20.828,20.895,20.582,20.868,380.513337,7940.552317
1.68071E+12,4/5/2023 16:00,SOL/USD,20.868,20.868,20.651,20.691,897.140109,18562.726
1.68071E+12,4/5/2023 17:00,SOL/USD,20.691,20.778,20.672,20.738,509.805385,10572.34407
1.68072E+12,4/5/2023 18:00,SOL/USD,20.738,20.766,20.669,20.764,105.810183,2197.04264
1.68072E+12,4/5/2023 19:00,SOL/USD,20.764,20.966,20.718,20.908,36.160412,756.0418941
1.68072E+12,4/5/2023 20:00,SOL/USD,20.908,20.925,20.83,20.83,188.841679,3933.572174
1.68073E+12,4/5/2023 21:00,SOL/USD,20.83,20.911,20.829,20.906,142.972766,2988.988646
1.68073E+12,4/5/2023 22:00,SOL/USD,20.906,20.928,20.842,20.909,54.021379,1129.533014
1.68074E+12,4/5/2023 23:00,SOL/USD,20.909,21.031,20.908,20.964,57.212857,1199.410334
1.68074E+12,4/6/2023 0:00,SOL/USD,20.964,20.964,20.689,20.761,212.886652,4419.739782
1.68074E+12,4/6/2023 1:00,SOL/USD,20.761,20.814,20.56,20.8,308.364417,6413.979874
1.68075E+12,4/6/2023 2:00,SOL/USD,20.8,20.838,20.72,20.737,321.189275,6660.501996
1.68075E+12,4/6/2023 3:00,SOL/USD,20.737,20.826,20.73,20.826,598.563162,12465.67641
1.68075E+12,4/6/2023 4:00,SOL/USD,20.826,20.826,20.756,20.756,134.119511,2783.78457
1.68076E+12,4/6/2023 5:00,SOL/USD,20.756,20.801,20.698,20.763,266.092,5524.868196
1.68076E+12,4/6/2023 6:00,SOL/USD,20.763,20.8,20.688,20.789,850.373625,17678.41729
1.68076E+12,4/6/2023 7:00,SOL/USD,20.789,20.824,20.65,20.66,468.438705,9677.943645
1.68077E+12,4/6/2023 8:00,SOL/USD,20.66,20.729,20.6,20.695,26.217555,542.5723007
1.68077E+12,4/6/2023 9:00,SOL/USD,20.695,20.753,20.64,20.653,463.381498,9570.218078
1.68078E+12,4/6/2023 10:00,SOL/USD,20.653,20.653,20.475,20.533,685.799337,14081.51779
1.68078E+12,4/6/2023 11:00,SOL/USD,20.533,20.692,20.521,20.692,292.386315,6050.05763
1.68078E+12,4/6/2023 12:00,SOL/USD,20.692,20.768,20.633,20.637,319.12654,6585.814406
1.68079E+12,4/6/2023 13:00,SOL/USD,20.637,20.732,20.48,20.616,424.553298,8752.590792
1.68079E+12,4/6/2023 14:00,SOL/USD,20.616,20.703,20.616,20.622,746.140021,15386.89951
1.68079E+12,4/6/2023 15:00,SOL/USD,20.622,20.82,20.62,20.785,93.870735,1951.103227
1.6808E+12,4/6/2023 16:00,SOL/USD,20.785,20.856,20.741,20.741,374.81741,7774.087901
1.6808E+12,4/6/2023 17:00,SOL/USD,20.741,20.819,20.729,20.737,210.754014,4370.405988
1.6808E+12,4/6/2023 18:00,SOL/USD,20.737,20.771,20.65,20.65,219.882973,4540.583392
1.68081E+12,4/6/2023 19:00,SOL/USD,20.65,20.769,20.624,20.769,491.633531,10210.73681
1.68081E+12,4/6/2023 20:00,SOL/USD,20.769,20.769,20.574,20.576,306.144674,6299.232812
1.68081E+12,4/6/2023 21:00,SOL/USD,20.576,20.634,20.553,20.621,88.012901,1814.914032
1.68082E+12,4/6/2023 22:00,SOL/USD,20.621,20.638,20.547,20.638,153.257703,3162.932475
1.68082E+12,4/6/2023 23:00,SOL/USD,20.638,20.654,20.599,20.643,58.400578,1205.563132
1.68083E+12,4/7/2023 0:00,SOL/USD,20.643,20.743,20.575,20.733,75.542072,1566.213779
1.68083E+12,4/7/2023 1:00,SOL/USD,20.733,20.783,20.662,20.662,184.169103,3805.302006
1.68083E+12,4/7/2023 2:00,SOL/USD,20.662,20.685,20.43,20.552,168.825485,3469.701368
1.68084E+12,4/7/2023 3:00,SOL/USD,20.552,20.59,20.497,20.583,136.818918,2816.143789
1.68084E+12,4/7/2023 4:00,SOL/USD,20.583,20.583,20.496,20.519,21.55118,442.2086624
1.68084E+12,4/7/2023 5:00,SOL/USD,20.519,20.534,20.37,20.45,151.490768,3097.986206
1.68085E+12,4/7/2023 6:00,SOL/USD,20.45,20.469,20.375,20.395,807.809867,16475.28224
1.68085E+12,4/7/2023 7:00,SOL/USD,20.395,20.417,20.257,20.27,607.590492,12315.85927
1.68085E+12,4/7/2023 8:00,SOL/USD,20.27,20.374,20.267,20.304,61.653295,1251.808502
1.68086E+12,4/7/2023 9:00,SOL/USD,20.304,20.381,20.283,20.379,43.903894,894.7174558
1.68086E+12,4/7/2023 10:00,SOL/USD,20.379,20.423,20.379,20.413,45.958928,938.1595973
1.68087E+12,4/7/2023 11:00,SOL/USD,20.413,20.416,20.279,20.314,159.237621,3234.753033
1.68087E+12,4/7/2023 12:00,SOL/USD,20.314,20.461,20.314,20.439,65.294875,1334.56195
1.68087E+12,4/7/2023 13:00,SOL/USD,20.439,20.503,20.41,20.456,112.784331,2307.116275
1.68088E+12,4/7/2023 14:00,SOL/USD,20.456,20.626,20.42,20.517,400.343456,8213.846687
1.68088E+12,4/7/2023 15:00,SOL/USD,20.517,20.545,20.49,20.541,220.351376,4526.237614
1.68088E+12,4/7/2023 16:00,SOL/USD,20.541,20.55,20.483,20.49,84.918999,1739.99029
1.68089E+12,4/7/2023 17:00,SOL/USD,20.49,20.541,20.49,20.532,24.896097,511.1666636
1.68089E+12,4/7/2023 18:00,SOL/USD,20.532,20.578,20.496,20.497,14.89194,305.2400942
1.68089E+12,4/7/2023 19:00,SOL/USD,20.497,20.512,20.45,20.49,583.176741,11949.29142
1.6809E+12,4/7/2023 20:00,SOL/USD,20.49,20.512,20.38,20.426,120.697534,2465.367829
1.6809E+12,4/7/2023 21:00,SOL/USD,20.426,20.467,20.419,20.427,253.493334,5178.108334
1.6809E+12,4/7/2023 22:00,SOL/USD,20.427,20.545,20.427,20.507,573.67978,11764.45125
1.68091E+12,4/7/2023 23:00,SOL/USD,20.507,20.537,20.477,20.477,311.723133,6383.154594
1.68091E+12,4/8/2023 0:00,SOL/USD,20.477,20.48,20.312,20.348,174.63124,3553.396472
1.68092E+12,4/8/2023 1:00,SOL/USD,20.348,20.389,20.316,20.374,35.028479,713.6702311
1.68092E+12,4/8/2023 2:00,SOL/USD,20.374,20.394,20.346,20.394,6.97002,142.1465879
1.68092E+12,4/8/2023 3:00,SOL/USD,20.394,20.501,20.394,20.501,37.763317,774.1857618
1.68093E+12,4/8/2023 4:00,SOL/USD,20.501,20.531,20.469,20.483,152.926725,3132.398108
1.68093E+12,4/8/2023 5:00,SOL/USD,20.483,20.723,20.483,20.693,856.062398,17714.4992
1.68093E+12,4/8/2023 6:00,SOL/USD,20.693,20.732,20.674,20.687,14.664501,303.3645322
1.68094E+12,4/8/2023 7:00,SOL/USD,20.687,20.692,20.62,20.629,3.719168,76.72271667
1.68094E+12,4/8/2023 8:00,SOL/USD,20.629,20.659,20.575,20.58,238.888911,4916.333788
1.68094E+12,4/8/2023 9:00,SOL/USD,20.58,20.633,20.569,20.569,81.847838,1683.52818
1.68095E+12,4/8/2023 10:00,SOL/USD,20.569,20.597,20.561,20.561,52.558691,1080.659246
1.68095E+12,4/8/2023 11:00,SOL/USD,20.561,20.594,20.553,20.567,32.429298,666.973372
1.68096E+12,4/8/2023 12:00,SOL/USD,20.567,20.582,20.527,20.541,82.127819,1686.98753
1.68096E+12,4/8/2023 13:00,SOL/USD,20.541,20.552,20.347,20.475,463.046433,9480.875716
1.68096E+12,4/8/2023 14:00,SOL/USD,20.475,20.53,20.475,20.493,2.167054,44.40943762
1.68097E+12,4/8/2023 15:00,SOL/USD,20.493,20.518,20.438,20.485,423.395249,8673.251676
1.68097E+12,4/8/2023 16:00,SOL/USD,20.485,20.485,20.404,20.434,23.446717,479.1102152
1.68097E+12,4/8/2023 17:00,SOL/USD,20.434,20.463,20.232,20.293,370.147301,7511.399179
1.68098E+12,4/8/2023 18:00,SOL/USD,20.293,20.293,20.099,20.156,971.287014,19577.26105
1.68098E+12,4/8/2023 19:00,SOL/USD,20.156,20.222,20.136,20.213,974.714507,19701.90433
1.68098E+12,4/8/2023 20:00,SOL/USD,20.213,20.239,20.194,20.218,225.811553,4565.457979
1.68099E+12,4/8/2023 21:00,SOL/USD,20.218,20.228,20.134,20.156,1371.028148,27634.44335
1.68099E+12,4/8/2023 22:00,SOL/USD,20.156,20.156,19.876,19.955,1768.281907,35286.06545
1.68099E+12,4/8/2023 23:00,SOL/USD,19.955,20.053,19.955,20.044,85.669821,1717.165892
1.681E+12,4/9/2023 0:00,SOL/USD,20.044,20.155,20.03,20.143,193.175623,3891.136574
1.681E+12,4/9/2023 1:00,SOL/USD,20.143,20.208,20.13,20.189,33.405708,674.4278388
1.68101E+12,4/9/2023 2:00,SOL/USD,20.189,20.242,20.189,20.191,35.044453,707.5825505
1.68101E+12,4/9/2023 3:00,SOL/USD,20.191,20.191,20.1,20.123,346.629112,6975.217621
1.68101E+12,4/9/2023 4:00,SOL/USD,20.123,20.146,20.106,20.146,11.117378,223.9706972
1.68102E+12,4/9/2023 5:00,SOL/USD,20.146,20.254,20.119,20.12,115.799539,2329.886725
1.68102E+12,4/9/2023 6:00,SOL/USD,20.12,20.12,19.896,19.998,335.935203,6718.03219
1.68102E+12,4/9/2023 7:00,SOL/USD,19.998,20.041,19.939,20.031,18.130524,363.1725262
1.68103E+12,4/9/2023 8:00,SOL/USD,20.031,20.057,19.993,20.056,263.598116,5286.723814
1.68103E+12,4/9/2023 9:00,SOL/USD,20.056,20.127,20.056,20.106,40.085518,805.9594249
1.68103E+12,4/9/2023 10:00,SOL/USD,20.106,20.121,20.08,20.08,196.322121,3942.14819
1.68104E+12,4/9/2023 11:00,SOL/USD,20.08,20.195,20.08,20.195,89.067235,1798.712811
1.68104E+12,4/9/2023 12:00,SOL/USD,20.195,20.309,20.186,20.222,678.413076,13718.86922
